town,county,office,district,party,candidate,winner,votes
Westmoreland,Cheshire,Executive Council,2,R,Michael J. Tierney,True,159
Winchester,Cheshire,Executive Council,2,R,Michael J. Tierney,True,121
Acworth,Sullivan,Executive Council,2,,Scatter,False,0
Alstead,Cheshire,Executive Council,2,,Scatter,False,0
Barnstead,Belknap,Executive Council,2,,Scatter,False,1
Belmont,Belknap,Executive Council,2,,Scatter,False,9
Boscawen,Merrimack,Executive Council,2,,Scatter,False,0
Bradford,Merrimack,Executive Council,2,,Scatter,False,0
Canterbury,Merrimack,Executive Council,2,,Scatter,False,2
Charlestown,Sullivan,Executive Council,2,,Scatter,False,3
Chesterfield,Cheshire,Executive Council,2,,Scatter,False,0
Concord,Merrimack,Executive Council,2,,Scatter,False,30
Dover,Strafford,Executive Council,2,,Scatter,False,3
Dublin,Cheshire,Executive Council,2,,Scatter,False,0
Durham,Strafford,Executive Council,2,,Scatter,False,0
Farmington,Strafford,Executive Council,2,,Scatter,False,2
Franklin,Merrimack,Executive Council,2,,Scatter,False,4
Gilmanton,Belknap,Executive Council,2,,Scatter,False,6
Gilsum,Cheshire,Executive Council,2,,Scatter,False,0
Goshen,Sullivan,Executive Council,2,,Scatter,False,0
Hancock,Hillsborough,Executive Council,2,,Scatter,False,0
Harrisville,Cheshire,Executive Council,2,,Scatter,False,0
Henniker,Merrimack,Executive Council,2,,Scatter,False,1
Hinsdale,Cheshire,Executive Council,2,,Scatter,False,1
Hopkinton,Merrimack,Executive Council,2,,Scatter,False,3
Keene,Cheshire,Executive Council,2,,Scatter,False,2
Langdon,Sullivan,Executive Council,2,,Scatter,False,0
Lempster,Sullivan,Executive Council,2,,Scatter,False,1
Madbury,Strafford,Executive Council,2,,Scatter,False,0
Marlborough,Cheshire,Executive Council,2,,Scatter,False,0
Marlow,Cheshire,Executive Council,2,,Scatter,False,2
Nelson,Cheshire,Executive Council,2,,Scatter,False,1
Newbury,Merrimack,Executive Council,2,,Scatter,False,1
Northfield,Merrimack,Executive Council,2,,Scatter,False,2
Rochester,Strafford,Executive Council,2,,Scatter,False,8
Rollinsford,Strafford,Executive Council,2,,Scatter,False,2
Roxbury,Cheshire,Executive Council,2,,Scatter,False,0
Salisbury,Merrimack,Executive Council,2,,Scatter,False,0
Somersworth,Strafford,Executive Council,2,,Scatter,False,2
Stoddard,Cheshire,Executive Council,2,,Scatter,False,1
Strafford,Strafford,Executive Council,2,,Scatter,False,0
Sullivan,Cheshire,Executive Council,2,,Scatter,False,0
Surry,Cheshire,Executive Council,2,,Scatter,False,0
Sutton,Merrimack,Executive Council,2,,Scatter,False,1
Unity,Sullivan,Executive Council,2,,Scatter,False,3
Walpole,Cheshire,Executive Council,2,,Scatter,False,0
Warner,Merrimack,Executive Council,2,,Scatter,False,0
Washington,Sullivan,Executive Council,2,,Scatter,False,1
Webster,Merrimack,Executive Council,2,,Scatter,False,2
Westmoreland,Cheshire,Executive Council,2,,Scatter,False,0
Winchester,Cheshire,Executive Council,2,,Scatter,False,1
Acworth,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Alstead,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Barnstead,Belknap,Executive Council,2,D,Shawn Mickelonis,False,0
Belmont,Belknap,Executive Council,2,D,Shawn Mickelonis,False,0
Boscawen,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Bradford,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Canterbury,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Charlestown,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Chesterfield,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Concord,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Dover,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Dublin,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Durham,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Farmington,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Franklin,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Gilmanton,Belknap,Executive Council,2,D,Shawn Mickelonis,False,0
Gilsum,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Goshen,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Hancock,Hillsborough,Executive Council,2,D,Shawn Mickelonis,False,0
Harrisville,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Henniker,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Hinsdale,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Hopkinton,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Keene,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Langdon,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Lempster,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Madbury,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Marlborough,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Marlow,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,1
Nelson,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Newbury,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Northfield,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Rochester,Strafford,Executive Council,2,D,Shawn Mickelonis,False,2
Rollinsford,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Roxbury,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Salisbury,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Somersworth,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Stoddard,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Strafford,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Sullivan,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Surry,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Sutton,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Unity,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Walpole,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Warner,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Washington,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Webster,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Westmoreland,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Winchester,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Atkinson,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Brentwood,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Chester,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Danville,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Derry,Rockingham,Executive Council,3,D,Bill Duncan,False,0
East Kingston,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Epping,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Exeter,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Fremont,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Greenland,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Hampstead,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Hampton,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Hampton Falls,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Kensington,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Kingston,Rockingham,Executive Council,3,D,Bill Duncan,False,0
New Castle,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Newfields,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Newington,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Newmarket,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Newton,Rockingham,Executive Council,3,D,Bill Duncan,False,0
North Hampton,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Pelham,Hillsborough,Executive Council,3,D,Bill Duncan,False,1
Plaistow,Rockingham,Executive Council,3,D,Bill Duncan,False,4
Portsmouth,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Raymond,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Rye,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Salem,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Sandown,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Seabrook,Rockingham,Executive Council,3,D,Bill Duncan,False,0
South Hampton,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Stratham,Rockingham,Executive Council,3,D,Bill Duncan,False,0
Windham,Rockingham,Executive Council,3,D,Bill Duncan,False,1
Atkinson,Rockingham,Executive Council,3,R,Christopher Sununu,True,725
Brentwood,Rockingham,Executive Council,3,R,Christopher Sununu,True,354
Chester,Rockingham,Executive Council,3,R,Christopher Sununu,True,478
Danville,Rockingham,Executive Council,3,R,Christopher Sununu,True,351
Derry,Rockingham,Executive Council,3,R,Christopher Sununu,True,1671
East Kingston,Rockingham,Executive Council,3,R,Christopher Sununu,True,283
Epping,Rockingham,Executive Council,3,R,Christopher Sununu,True,419
Exeter,Rockingham,Executive Council,3,R,Christopher Sununu,True,1006
Fremont,Rockingham,Executive Council,3,R,Christopher Sununu,True,399
Greenland,Rockingham,Executive Council,3,R,Christopher Sununu,True,298
Hampstead,Rockingham,Executive Council,3,R,Christopher Sununu,True,789
Hampton,Rockingham,Executive Council,3,R,Christopher Sununu,True,1084
Hampton Falls,Rockingham,Executive Council,3,R,Christopher Sununu,True,290
Kensington,Rockingham,Executive Council,3,R,Christopher Sununu,True,179
Kingston,Rockingham,Executive Council,3,R,Christopher Sununu,True,502
New Castle,Rockingham,Executive Council,3,R,Christopher Sununu,True,172
Newfields,Rockingham,Executive Council,3,R,Christopher Sununu,True,214
Newington,Rockingham,Executive Council,3,R,Christopher Sununu,True,90
Newmarket,Rockingham,Executive Council,3,R,Christopher Sununu,True,557
Newton,Rockingham,Executive Council,3,R,Christopher Sununu,True,202
North Hampton,Rockingham,Executive Council,3,R,Christopher Sununu,True,435
Pelham,Hillsborough,Executive Council,3,R,Christopher Sununu,True,607
Plaistow,Rockingham,Executive Council,3,R,Christopher Sununu,True,503
Portsmouth,Rockingham,Executive Council,3,R,Christopher Sununu,True,881
Raymond,Rockingham,Executive Council,3,R,Christopher Sununu,True,719
Rye,Rockingham,Executive Council,3,R,Christopher Sununu,True,626
Salem,Rockingham,Executive Council,3,R,Christopher Sununu,True,1920
Sandown,Rockingham,Executive Council,3,R,Christopher Sununu,True,499
Seabrook,Rockingham,Executive Council,3,R,Christopher Sununu,True,368
South Hampton,Rockingham,Executive Council,3,R,Christopher Sununu,True,60
Stratham,Rockingham,Executive Council,3,R,Christopher Sununu,True,867
Windham,Rockingham,Executive Council,3,R,Christopher Sununu,True,1025
Atkinson,Rockingham,Executive Council,3,,Scatter,False,3
Brentwood,Rockingham,Executive Council,3,,Scatter,False,0
Chester,Rockingham,Executive Council,3,,Scatter,False,3
Danville,Rockingham,Executive Council,3,,Scatter,False,3
Derry,Rockingham,Executive Council,3,,Scatter,False,0
East Kingston,Rockingham,Executive Council,3,,Scatter,False,0
Epping,Rockingham,Executive Council,3,,Scatter,False,0
Exeter,Rockingham,Executive Council,3,,Scatter,False,7
Fremont,Rockingham,Executive Council,3,,Scatter,False,4
Greenland,Rockingham,Executive Council,3,,Scatter,False,3
Hampstead,Rockingham,Executive Council,3,,Scatter,False,0
Hampton,Rockingham,Executive Council,3,,Scatter,False,1
Hampton Falls,Rockingham,Executive Council,3,,Scatter,False,0
Kensington,Rockingham,Executive Council,3,,Scatter,False,2
Kingston,Rockingham,Executive Council,3,,Scatter,False,1
New Castle,Rockingham,Executive Council,3,,Scatter,False,1
Newfields,Rockingham,Executive Council,3,,Scatter,False,0
Newington,Rockingham,Executive Council,3,,Scatter,False,1
Newmarket,Rockingham,Executive Council,3,,Scatter,False,3
Newton,Rockingham,Executive Council,3,,Scatter,False,1
North Hampton,Rockingham,Executive Council,3,,Scatter,False,0
Pelham,Hillsborough,Executive Council,3,,Scatter,False,0
Plaistow,Rockingham,Executive Council,3,,Scatter,False,2
Portsmouth,Rockingham,Executive Council,3,,Scatter,False,9
Raymond,Rockingham,Executive Council,3,,Scatter,False,4
Rye,Rockingham,Executive Council,3,,Scatter,False,5
Salem,Rockingham,Executive Council,3,,Scatter,False,10
Sandown,Rockingham,Executive Council,3,,Scatter,False,3
Seabrook,Rockingham,Executive Council,3,,Scatter,False,0
South Hampton,Rockingham,Executive Council,3,,Scatter,False,0
Stratham,Rockingham,Executive Council,3,,Scatter,False,3
Windham,Rockingham,Executive Council,3,,Scatter,False,5
Allenstown,Merrimack,Executive Council,4,D,Christopher Pappas,False,1
Auburn,Rockingham,Executive Council,4,D,Christopher Pappas,False,0
Barrington,Strafford,Executive Council,4,D,Christopher Pappas,False,0
Bedford,Hillsborough,Executive Council,4,D,Christopher Pappas,False,1
Bow,Merrimack,Executive Council,4,D,Christopher Pappas,False,0
Candia,Rockingham,Executive Council,4,D,Christopher Pappas,False,0
Chichester,Merrimack,Executive Council,4,D,Christopher Pappas,False,0
Deerfield,Rockingham,Executive Council,4,D,Christopher Pappas,False,0
Epsom,Merrimack,Executive Council,4,D,Christopher Pappas,False,3
Goffstown,Hillsborough,Executive Council,4,D,Christopher Pappas,False,2
Hooksett,Merrimack,Executive Council,4,D,Christopher Pappas,False,4
Lee,Strafford,Executive Council,4,D,Christopher Pappas,False,0
Londonderry,Rockingham,Executive Council,4,D,Christopher Pappas,False,0
Loudon,Merrimack,Executive Council,4,D,Christopher Pappas,False,7
Manchester,Hillsborough,Executive Council,4,D,Christopher Pappas,False,27
Northwood,Rockingham,Executive Council,4,D,Christopher Pappas,False,1
Nottingham,Rockingham,Executive Council,4,D,Christopher Pappas,False,0
Pembroke,Merrimack,Executive Council,4,D,Christopher Pappas,False,1
Pittsfield,Merrimack,Executive Council,4,D,Christopher Pappas,False,0
Allenstown,Merrimack,Executive Council,4,R,Chuck Rolecek,False,60
Auburn,Rockingham,Executive Council,4,R,Chuck Rolecek,False,330
Barrington,Strafford,Executive Council,4,R,Chuck Rolecek,False,80
Bedford,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,1214
Bow,Merrimack,Executive Council,4,R,Chuck Rolecek,False,315
Candia,Rockingham,Executive Council,4,R,Chuck Rolecek,False,248
Chichester,Merrimack,Executive Council,4,R,Chuck Rolecek,False,57
Deerfield,Rockingham,Executive Council,4,R,Chuck Rolecek,False,159
Epsom,Merrimack,Executive Council,4,R,Chuck Rolecek,False,70
Goffstown,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,433
Hooksett,Merrimack,Executive Council,4,R,Chuck Rolecek,False,389
Lee,Strafford,Executive Council,4,R,Chuck Rolecek,False,44
Londonderry,Rockingham,Executive Council,4,R,Chuck Rolecek,False,750
Loudon,Merrimack,Executive Council,4,R,Chuck Rolecek,False,160
Manchester,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,1761
Northwood,Rockingham,Executive Council,4,R,Chuck Rolecek,False,89
Nottingham,Rockingham,Executive Council,4,R,Chuck Rolecek,False,109
Pembroke,Merrimack,Executive Council,4,R,Chuck Rolecek,False,149
Pittsfield,Merrimack,Executive Council,4,R,Chuck Rolecek,False,81
Allenstown,Merrimack,Executive Council,4,R,Robert Burns,True,115
Auburn,Rockingham,Executive Council,4,R,Robert Burns,True,164
Barrington,Strafford,Executive Council,4,R,Robert Burns,True,280
Bedford,Hillsborough,Executive Council,4,R,Robert Burns,True,812
Bow,Merrimack,Executive Council,4,R,Robert Burns,True,318
Candia,Rockingham,Executive Council,4,R,Robert Burns,True,126
Chichester,Merrimack,Executive Council,4,R,Robert Burns,True,143
Deerfield,Rockingham,Executive Council,4,R,Robert Burns,True,163
Epsom,Merrimack,Executive Council,4,R,Robert Burns,True,222
Goffstown,Hillsborough,Executive Council,4,R,Robert Burns,True,613
Hooksett,Merrimack,Executive Council,4,R,Robert Burns,True,348
Lee,Strafford,Executive Council,4,R,Robert Burns,True,71
Londonderry,Rockingham,Executive Council,4,R,Robert Burns,True,684
Loudon,Merrimack,Executive Council,4,R,Robert Burns,True,277
Manchester,Hillsborough,Executive Council,4,R,Robert Burns,True,2126
Northwood,Rockingham,Executive Council,4,R,Robert Burns,True,161
Nottingham,Rockingham,Executive Council,4,R,Robert Burns,True,165
Pembroke,Merrimack,Executive Council,4,R,Robert Burns,True,194
Pittsfield,Merrimack,Executive Council,4,R,Robert Burns,True,141
Allenstown,Merrimack,Executive Council,4,,Scatter,False,0
Auburn,Rockingham,Executive Council,4,,Scatter,False,0
Barrington,Strafford,Executive Council,4,,Scatter,False,4
Bedford,Hillsborough,Executive Council,4,,Scatter,False,0
Bow,Merrimack,Executive Council,4,,Scatter,False,0
Candia,Rockingham,Executive Council,4,,Scatter,False,0
Chichester,Merrimack,Executive Council,4,,Scatter,False,0
Deerfield,Rockingham,Executive Council,4,,Scatter,False,3
Epsom,Merrimack,Executive Council,4,,Scatter,False,0
Goffstown,Hillsborough,Executive Council,4,,Scatter,False,0
Hooksett,Merrimack,Executive Council,4,,Scatter,False,0
Lee,Strafford,Executive Council,4,,Scatter,False,1
Londonderry,Rockingham,Executive Council,4,,Scatter,False,1
Loudon,Merrimack,Executive Council,4,,Scatter,False,0
Manchester,Hillsborough,Executive Council,4,,Scatter,False,0
Northwood,Rockingham,Executive Council,4,,Scatter,False,0
Nottingham,Rockingham,Executive Council,4,,Scatter,False,0
Pembroke,Merrimack,Executive Council,4,,Scatter,False,0
Pittsfield,Merrimack,Executive Council,4,,Scatter,False,0
Allenstown,Merrimack,Executive Council,4,R,Tom DeBlois,False,81
Auburn,Rockingham,Executive Council,4,R,Tom DeBlois,False,123
Barrington,Strafford,Executive Council,4,R,Tom DeBlois,False,197
Bedford,Hillsborough,Executive Council,4,R,Tom DeBlois,False,678
Bow,Merrimack,Executive Council,4,R,Tom DeBlois,False,202
Candia,Rockingham,Executive Council,4,R,Tom DeBlois,False,122
Chichester,Merrimack,Executive Council,4,R,Tom DeBlois,False,111
Deerfield,Rockingham,Executive Council,4,R,Tom DeBlois,False,103
Epsom,Merrimack,Executive Council,4,R,Tom DeBlois,False,171
Goffstown,Hillsborough,Executive Council,4,R,Tom DeBlois,False,518
Hooksett,Merrimack,Executive Council,4,R,Tom DeBlois,False,562
Lee,Strafford,Executive Council,4,R,Tom DeBlois,False,85
Londonderry,Rockingham,Executive Council,4,R,Tom DeBlois,False,445
Loudon,Merrimack,Executive Council,4,R,Tom DeBlois,False,111
Manchester,Hillsborough,Executive Council,4,R,Tom DeBlois,False,3021
Northwood,Rockingham,Executive Council,4,R,Tom DeBlois,False,111
Nottingham,Rockingham,Executive Council,4,R,Tom DeBlois,False,104
Pembroke,Merrimack,Executive Council,4,R,Tom DeBlois,False,164
Pittsfield,Merrimack,Executive Council,4,R,Tom DeBlois,False,110
Amherst,Hillsborough,Executive Council,5,R,Dave Wheeler,True,944
Antrim,Hillsborough,Executive Council,5,R,Dave Wheeler,True,180
Bennington,Hillsborough,Executive Council,5,R,Dave Wheeler,True,111
Brookline,Hillsborough,Executive Council,5,R,Dave Wheeler,True,358
Deering,Hillsborough,Executive Council,5,R,Dave Wheeler,True,161
Dunbarton,Merrimack,Executive Council,5,R,Dave Wheeler,True,316
Fitzwilliam,Cheshire,Executive Council,5,R,Dave Wheeler,True,180
Francestown,Hillsborough,Executive Council,5,R,Dave Wheeler,True,165
Greenfield,Hillsborough,Executive Council,5,R,Dave Wheeler,True,131
Greenville,Hillsborough,Executive Council,5,R,Dave Wheeler,True,88
Hillsborough,Hillsborough,Executive Council,5,R,Dave Wheeler,True,325
Hollis,Hillsborough,Executive Council,5,R,Dave Wheeler,True,645
Hudson,Hillsborough,Executive Council,5,R,Dave Wheeler,True,1208
Jaffrey,Cheshire,Executive Council,5,R,Dave Wheeler,True,373
Litchfield,Hillsborough,Executive Council,5,R,Dave Wheeler,True,539
Lyndeborough,Hillsborough,Executive Council,5,R,Dave Wheeler,True,155
Mason,Hillsborough,Executive Council,5,R,Dave Wheeler,True,123
Merrimack,Hillsborough,Executive Council,5,R,Dave Wheeler,True,1836
Milford,Hillsborough,Executive Council,5,R,Dave Wheeler,True,970
Mont Vernon,Hillsborough,Executive Council,5,R,Dave Wheeler,True,290
Nashua,Hillsborough,Executive Council,5,R,Dave Wheeler,True,3506
New Boston,Hillsborough,Executive Council,5,R,Dave Wheeler,True,547
New Ipswich,Hillsborough,Executive Council,5,R,Dave Wheeler,True,335
Peterborough,Hillsborough,Executive Council,5,R,Dave Wheeler,True,376
Richmond,Cheshire,Executive Council,5,R,Dave Wheeler,True,123
Rindge,Cheshire,Executive Council,5,R,Dave Wheeler,True,470
Sharon,Hillsborough,Executive Council,5,R,Dave Wheeler,True,35
Swanzey,Cheshire,Executive Council,5,R,Dave Wheeler,True,335
Temple,Hillsborough,Executive Council,5,R,Dave Wheeler,True,114
Troy,Cheshire,Executive Council,5,R,Dave Wheeler,True,148
Weare,Hillsborough,Executive Council,5,R,Dave Wheeler,True,589
Wilton,Hillsborough,Executive Council,5,R,Dave Wheeler,True,294
Windsor,Hillsborough,Executive Council,5,R,Dave Wheeler,True,24
Amherst,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,4
Antrim,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Bennington,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,1
Brookline,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Deering,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,1
Dunbarton,Merrimack,Executive Council,5,D,Debora B. Pignatelli,False,0
Fitzwilliam,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,0
Francestown,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Greenfield,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Greenville,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Hillsborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Hollis,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,3
Hudson,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Jaffrey,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,0
Litchfield,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Lyndeborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Mason,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Merrimack,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,5
Milford,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,4
Mont Vernon,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,3
Nashua,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,15
New Boston,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,3
New Ipswich,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,1
Peterborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,2
Richmond,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,0
Rindge,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,0
Sharon,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Swanzey,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,1
Temple,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Troy,Cheshire,Executive Council,5,D,Debora B. Pignatelli,False,3
Weare,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Wilton,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,4
Windsor,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,False,0
Amherst,Hillsborough,Executive Council,5,,Scatter,False,0
Antrim,Hillsborough,Executive Council,5,,Scatter,False,0
Bennington,Hillsborough,Executive Council,5,,Scatter,False,0
Brookline,Hillsborough,Executive Council,5,,Scatter,False,0
Deering,Hillsborough,Executive Council,5,,Scatter,False,0
Dunbarton,Merrimack,Executive Council,5,,Scatter,False,0
Fitzwilliam,Cheshire,Executive Council,5,,Scatter,False,0
Francestown,Hillsborough,Executive Council,5,,Scatter,False,0
Greenfield,Hillsborough,Executive Council,5,,Scatter,False,0
Greenville,Hillsborough,Executive Council,5,,Scatter,False,0
Hillsborough,Hillsborough,Executive Council,5,,Scatter,False,0
Hollis,Hillsborough,Executive Council,5,,Scatter,False,0
Hudson,Hillsborough,Executive Council,5,,Scatter,False,0
Jaffrey,Cheshire,Executive Council,5,,Scatter,False,0
Litchfield,Hillsborough,Executive Council,5,,Scatter,False,0
Lyndeborough,Hillsborough,Executive Council,5,,Scatter,False,0
Mason,Hillsborough,Executive Council,5,,Scatter,False,0
Merrimack,Hillsborough,Executive Council,5,,Scatter,False,0
Milford,Hillsborough,Executive Council,5,,Scatter,False,0
Mont Vernon,Hillsborough,Executive Council,5,,Scatter,False,0
Nashua,Hillsborough,Executive Council,5,,Scatter,False,0
New Boston,Hillsborough,Executive Council,5,,Scatter,False,0
New Ipswich,Hillsborough,Executive Council,5,,Scatter,False,0
Peterborough,Hillsborough,Executive Council,5,,Scatter,False,0
Richmond,Cheshire,Executive Council,5,,Scatter,False,0
Rindge,Cheshire,Executive Council,5,,Scatter,False,0
Sharon,Hillsborough,Executive Council,5,,Scatter,False,0
Swanzey,Cheshire,Executive Council,5,,Scatter,False,0
Temple,Hillsborough,Executive Council,5,,Scatter,False,0
Troy,Cheshire,Executive Council,5,,Scatter,False,0
Weare,Hillsborough,Executive Council,5,,Scatter,False,0
Wilton,Hillsborough,Executive Council,5,,Scatter,False,0
Windsor,Hillsborough,Executive Council,5,,Scatter,False,0
