town,county,office,district,party,candidate,winner,votes
Jaffrey,Cheshire,U.S. House,2,R,Gerard Beloin,False,8
Jefferson,Coos,U.S. House,2,R,Gerard Beloin,False,7
Keene,Cheshire,U.S. House,2,R,Gerard Beloin,False,19
Kilkenny,Coos,U.S. House,2,R,Gerard Beloin,False,0
Lancaster,Coos,U.S. House,2,R,Gerard Beloin,False,20
Landaff,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Langdon,Sullivan,U.S. House,2,R,Gerard Beloin,False,2
Lebanon,Grafton,U.S. House,2,R,Gerard Beloin,False,11
Lempster,Sullivan,U.S. House,2,R,Gerard Beloin,False,2
Lincoln,Grafton,U.S. House,2,R,Gerard Beloin,False,2
Lisbon,Grafton,U.S. House,2,R,Gerard Beloin,False,3
Litchfield,Hillsborough,U.S. House,2,R,Gerard Beloin,False,14
Littleton,Grafton,U.S. House,2,R,Gerard Beloin,False,23
Livermore,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Loudon,Merrimack,U.S. House,2,R,Gerard Beloin,False,7
Low & Burbank's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Lyman,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Lyme,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Lyndeborough,Hillsborough,U.S. House,2,R,Gerard Beloin,False,13
Marlborough,Cheshire,U.S. House,2,R,Gerard Beloin,False,6
Marlow,Cheshire,U.S. House,2,R,Gerard Beloin,False,1
Martin's Location,Coos,U.S. House,2,R,Gerard Beloin,False,0
Mason,Hillsborough,U.S. House,2,R,Gerard Beloin,False,7
Milan,Coos,U.S. House,2,R,Gerard Beloin,False,0
Milford,Hillsborough,U.S. House,2,R,Gerard Beloin,False,23
Millsfield,Coos,U.S. House,2,R,Gerard Beloin,False,1
Monroe,Grafton,U.S. House,2,R,Gerard Beloin,False,2
Mont Vernon,Hillsborough,U.S. House,2,R,Gerard Beloin,False,15
Nashua,Hillsborough,U.S. House,2,R,Gerard Beloin,False,109
Nelson,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
New Boston,Hillsborough,U.S. House,2,R,Gerard Beloin,False,22
New Ipswich,Hillsborough,U.S. House,2,R,Gerard Beloin,False,8
New London,Merrimack,U.S. House,2,R,Gerard Beloin,False,1
Newbury,Merrimack,U.S. House,2,R,Gerard Beloin,False,2
Newport,Sullivan,U.S. House,2,R,Gerard Beloin,False,4
Northfield,Merrimack,U.S. House,2,R,Gerard Beloin,False,15
Northumberland,Coos,U.S. House,2,R,Gerard Beloin,False,4
Northwood,Rockingham,U.S. House,2,R,Gerard Beloin,False,12
Odell,Coos,U.S. House,2,R,Gerard Beloin,False,0
Orange,Grafton,U.S. House,2,R,Gerard Beloin,False,2
Orford,Grafton,U.S. House,2,R,Gerard Beloin,False,2
Pelham,Hillsborough,U.S. House,2,R,Gerard Beloin,False,10
Pembroke,Merrimack,U.S. House,2,R,Gerard Beloin,False,16
Peterborough,Hillsborough,U.S. House,2,R,Gerard Beloin,False,1
Piermont,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Pinkham's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Pittsburg,Coos,U.S. House,2,R,Gerard Beloin,False,7
Pittsfield,Merrimack,U.S. House,2,R,Gerard Beloin,False,24
Plainfield,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Plymouth,Grafton,U.S. House,2,R,Gerard Beloin,False,5
Randolph,Coos,U.S. House,2,R,Gerard Beloin,False,3
Richmond,Cheshire,U.S. House,2,R,Gerard Beloin,False,6
Rindge,Cheshire,U.S. House,2,R,Gerard Beloin,False,14
Roxbury,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Rumney,Grafton,U.S. House,2,R,Gerard Beloin,False,7
Salem,Rockingham,U.S. House,2,R,Gerard Beloin,False,33
Salisbury,Merrimack,U.S. House,2,R,Gerard Beloin,False,2
Sargent's Purchase,Coos,U.S. House,2,R,Gerard Beloin,False,0
Second College Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Sharon,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Shelburne,Coos,U.S. House,2,R,Gerard Beloin,False,0
Springfield,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Stark,Coos,U.S. House,2,R,Gerard Beloin,False,3
Stewartstown,Coos,U.S. House,2,R,Gerard Beloin,False,5
Stoddard,Cheshire,U.S. House,2,R,Gerard Beloin,False,9
Stratford,Coos,U.S. House,2,R,Gerard Beloin,False,2
Success,Coos,U.S. House,2,R,Gerard Beloin,False,0
Sugar Hill,Grafton,U.S. House,2,R,Gerard Beloin,False,2
Sullivan,Cheshire,U.S. House,2,R,Gerard Beloin,False,1
Sunapee,Sullivan,U.S. House,2,R,Gerard Beloin,False,5
Surry,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Sutton,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Swanzey,Cheshire,U.S. House,2,R,Gerard Beloin,False,11
Temple,Hillsborough,U.S. House,2,R,Gerard Beloin,False,1
Thompson & Meserve's Pur.,Coos,U.S. House,2,R,Gerard Beloin,False,0
Thornton,Grafton,U.S. House,2,R,Gerard Beloin,False,3
Troy,Cheshire,U.S. House,2,R,Gerard Beloin,False,5
Unity,Sullivan,U.S. House,2,R,Gerard Beloin,False,2
Walpole,Cheshire,U.S. House,2,R,Gerard Beloin,False,12
Warner,Merrimack,U.S. House,2,R,Gerard Beloin,False,1
Warren,Grafton,U.S. House,2,R,Gerard Beloin,False,1
Washington,Sullivan,U.S. House,2,R,Gerard Beloin,False,4
Waterville Valley,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Weare,Hillsborough,U.S. House,2,R,Gerard Beloin,False,8
Webster,Merrimack,U.S. House,2,R,Gerard Beloin,False,8
Wentworth,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Wentworth's Location,Coos,U.S. House,2,R,Gerard Beloin,False,0
Westmoreland,Cheshire,U.S. House,2,R,Gerard Beloin,False,6
Whitefield,Coos,U.S. House,2,R,Gerard Beloin,False,12
Wilmot,Merrimack,U.S. House,2,R,Gerard Beloin,False,2
Wilton,Hillsborough,U.S. House,2,R,Gerard Beloin,False,4
Winchester,Cheshire,U.S. House,2,R,Gerard Beloin,False,1
Windham,Rockingham,U.S. House,2,R,Gerard Beloin,False,20
Windsor,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Woodstock,Grafton,U.S. House,2,R,Gerard Beloin,False,1
Acworth,Sullivan,U.S. House,2,R,Dennis Lamare,False,6
Alexandria,Grafton,U.S. House,2,R,Dennis Lamare,False,14
Allenstown,Merrimack,U.S. House,2,R,Dennis Lamare,False,31
Alstead,Cheshire,U.S. House,2,R,Dennis Lamare,False,9
Amherst,Hillsborough,U.S. House,2,R,Dennis Lamare,False,118
Andover,Merrimack,U.S. House,2,R,Dennis Lamare,False,17
Antrim,Hillsborough,U.S. House,2,R,Dennis Lamare,False,27
Ashland,Grafton,U.S. House,2,R,Dennis Lamare,False,17
At. & Gil. Academy Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Atkinson,Rockingham,U.S. House,2,R,Dennis Lamare,False,50
Bath,Grafton,U.S. House,2,R,Dennis Lamare,False,14
Bean's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Bean's Purchase,Coos,U.S. House,2,R,Dennis Lamare,False,0
Bennington,Hillsborough,U.S. House,2,R,Dennis Lamare,False,9
Benton,Grafton,U.S. House,2,R,Dennis Lamare,False,1
Berlin,Coos,U.S. House,2,R,Dennis Lamare,False,53
Bethlehem,Grafton,U.S. House,2,R,Dennis Lamare,False,29
Boscawen,Merrimack,U.S. House,2,R,Dennis Lamare,False,34
Bow,Merrimack,U.S. House,2,R,Dennis Lamare,False,65
Bradford,Merrimack,U.S. House,2,R,Dennis Lamare,False,30
Bridgewater,Grafton,U.S. House,2,R,Dennis Lamare,False,6
Bristol,Grafton,U.S. House,2,R,Dennis Lamare,False,34
Brookline,Hillsborough,U.S. House,2,R,Dennis Lamare,False,30
Cambridge,Coos,U.S. House,2,R,Dennis Lamare,False,0
Canaan,Grafton,U.S. House,2,R,Dennis Lamare,False,13
Canterbury,Merrimack,U.S. House,2,R,Dennis Lamare,False,27
Carroll,Coos,U.S. House,2,R,Dennis Lamare,False,8
Center Harbor,Belknap,U.S. House,2,R,Dennis Lamare,False,4
Chandler's Purchase,Coos,U.S. House,2,R,Dennis Lamare,False,0
Charlestown,Sullivan,U.S. House,2,R,Dennis Lamare,False,26
Chesterfield,Cheshire,U.S. House,2,R,Dennis Lamare,False,15
Chichester,Merrimack,U.S. House,2,R,Dennis Lamare,False,32
Claremont,Sullivan,U.S. House,2,R,Dennis Lamare,False,92
Clarksville,Coos,U.S. House,2,R,Dennis Lamare,False,2
Colebrook,Coos,U.S. House,2,R,Dennis Lamare,False,12
Columbia,Coos,U.S. House,2,R,Dennis Lamare,False,7
Concord,Merrimack,U.S. House,2,R,Dennis Lamare,False,186
Cornish,Sullivan,U.S. House,2,R,Dennis Lamare,False,13
Crawford's Purchase,Coos,U.S. House,2,R,Dennis Lamare,False,0
Croydon,Sullivan,U.S. House,2,R,Dennis Lamare,False,10
Cutt's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Dalton,Coos,U.S. House,2,R,Dennis Lamare,False,4
Danbury,Merrimack,U.S. House,2,R,Dennis Lamare,False,14
Deerfield,Rockingham,U.S. House,2,R,Dennis Lamare,False,28
Deering,Hillsborough,U.S. House,2,R,Dennis Lamare,False,16
Dix's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Dixville,Coos,U.S. House,2,R,Dennis Lamare,False,0
Dorchester,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Dublin,Cheshire,U.S. House,2,R,Dennis Lamare,False,8
Dummer,Coos,U.S. House,2,R,Dennis Lamare,False,1
Dunbarton,Merrimack,U.S. House,2,R,Dennis Lamare,False,27
Easton,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Ellsworth,Grafton,U.S. House,2,R,Dennis Lamare,False,0
Enfield,Grafton,U.S. House,2,R,Dennis Lamare,False,23
Epsom,Merrimack,U.S. House,2,R,Dennis Lamare,False,60
Errol,Coos,U.S. House,2,R,Dennis Lamare,False,2
Erving's Location,Coos,U.S. House,2,R,Dennis Lamare,False,0
Fitzwilliam,Cheshire,U.S. House,2,R,Dennis Lamare,False,16
Francestown,Hillsborough,U.S. House,2,R,Dennis Lamare,False,16
Franconia,Grafton,U.S. House,2,R,Dennis Lamare,False,7
Franklin,Merrimack,U.S. House,2,R,Dennis Lamare,False,67
Gilsum,Cheshire,U.S. House,2,R,Dennis Lamare,False,2
Gorham,Coos,U.S. House,2,R,Dennis Lamare,False,25
Goshen,Sullivan,U.S. House,2,R,Dennis Lamare,False,16
Grafton,Grafton,U.S. House,2,R,Dennis Lamare,False,15
Grantham,Sullivan,U.S. House,2,R,Dennis Lamare,False,19
Green's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Greenfield,Hillsborough,U.S. House,2,R,Dennis Lamare,False,12
Greenville,Hillsborough,U.S. House,2,R,Dennis Lamare,False,12
Groton,Grafton,U.S. House,2,R,Dennis Lamare,False,6
Hadley's Purchase,Coos,U.S. House,2,R,Dennis Lamare,False,0
Hancock,Hillsborough,U.S. House,2,R,Dennis Lamare,False,17
Hanover,Grafton,U.S. House,2,R,Dennis Lamare,False,16
Harrisville,Cheshire,U.S. House,2,R,Dennis Lamare,False,5
Haverhill,Grafton,U.S. House,2,R,Dennis Lamare,False,73
Hebron,Grafton,U.S. House,2,R,Dennis Lamare,False,5
Henniker,Merrimack,U.S. House,2,R,Dennis Lamare,False,34
Hill,Merrimack,U.S. House,2,R,Dennis Lamare,False,8
Hillsborough,Hillsborough,U.S. House,2,R,Dennis Lamare,False,25
Hinsdale,Cheshire,U.S. House,2,R,Dennis Lamare,False,14
Holderness,Grafton,U.S. House,2,R,Dennis Lamare,False,18
Hollis,Hillsborough,U.S. House,2,R,Dennis Lamare,False,63
Hopkinton,Merrimack,U.S. House,2,R,Dennis Lamare,False,30
Hudson,Hillsborough,U.S. House,2,R,Dennis Lamare,False,132
Jaffrey,Cheshire,U.S. House,2,R,Dennis Lamare,False,39
Jefferson,Coos,U.S. House,2,R,Dennis Lamare,False,13
Keene,Cheshire,U.S. House,2,R,Dennis Lamare,False,69
Kilkenny,Coos,U.S. House,2,R,Dennis Lamare,False,0
Lancaster,Coos,U.S. House,2,R,Dennis Lamare,False,20
Landaff,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Langdon,Sullivan,U.S. House,2,R,Dennis Lamare,False,3
Lebanon,Grafton,U.S. House,2,R,Dennis Lamare,False,41
Lempster,Sullivan,U.S. House,2,R,Dennis Lamare,False,11
Lincoln,Grafton,U.S. House,2,R,Dennis Lamare,False,10
Lisbon,Grafton,U.S. House,2,R,Dennis Lamare,False,6
Litchfield,Hillsborough,U.S. House,2,R,Dennis Lamare,False,79
Littleton,Grafton,U.S. House,2,R,Dennis Lamare,False,24
Livermore,Grafton,U.S. House,2,R,Dennis Lamare,False,0
Loudon,Merrimack,U.S. House,2,R,Dennis Lamare,False,73
Low & Burbank's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Lyman,Grafton,U.S. House,2,R,Dennis Lamare,False,8
Lyme,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Lyndeborough,Hillsborough,U.S. House,2,R,Dennis Lamare,False,16
Marlborough,Cheshire,U.S. House,2,R,Dennis Lamare,False,12
Marlow,Cheshire,U.S. House,2,R,Dennis Lamare,False,4
Martin's Location,Coos,U.S. House,2,R,Dennis Lamare,False,0
Mason,Hillsborough,U.S. House,2,R,Dennis Lamare,False,19
Milan,Coos,U.S. House,2,R,Dennis Lamare,False,9
Milford,Hillsborough,U.S. House,2,R,Dennis Lamare,False,101
Millsfield,Coos,U.S. House,2,R,Dennis Lamare,False,0
Monroe,Grafton,U.S. House,2,R,Dennis Lamare,False,5
Mont Vernon,Hillsborough,U.S. House,2,R,Dennis Lamare,False,26
Nashua,Hillsborough,U.S. House,2,R,Dennis Lamare,False,430
Nelson,Cheshire,U.S. House,2,R,Dennis Lamare,False,2
New Boston,Hillsborough,U.S. House,2,R,Dennis Lamare,False,56
New Ipswich,Hillsborough,U.S. House,2,R,Dennis Lamare,False,32
New London,Merrimack,U.S. House,2,R,Dennis Lamare,False,17
Newbury,Merrimack,U.S. House,2,R,Dennis Lamare,False,32
Newport,Sullivan,U.S. House,2,R,Dennis Lamare,False,102
Northfield,Merrimack,U.S. House,2,R,Dennis Lamare,False,25
Northumberland,Coos,U.S. House,2,R,Dennis Lamare,False,14
Northwood,Rockingham,U.S. House,2,R,Dennis Lamare,False,29
Odell,Coos,U.S. House,2,R,Dennis Lamare,False,0
Orange,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Orford,Grafton,U.S. House,2,R,Dennis Lamare,False,6
Pelham,Hillsborough,U.S. House,2,R,Dennis Lamare,False,59
Pembroke,Merrimack,U.S. House,2,R,Dennis Lamare,False,88
Peterborough,Hillsborough,U.S. House,2,R,Dennis Lamare,False,33
Piermont,Grafton,U.S. House,2,R,Dennis Lamare,False,5
Pinkham's Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Pittsburg,Coos,U.S. House,2,R,Dennis Lamare,False,4
Pittsfield,Merrimack,U.S. House,2,R,Dennis Lamare,False,27
Plainfield,Sullivan,U.S. House,2,R,Dennis Lamare,False,13
Plymouth,Grafton,U.S. House,2,R,Dennis Lamare,False,22
Randolph,Coos,U.S. House,2,R,Dennis Lamare,False,1
Richmond,Cheshire,U.S. House,2,R,Dennis Lamare,False,36
Rindge,Cheshire,U.S. House,2,R,Dennis Lamare,False,39
Roxbury,Cheshire,U.S. House,2,R,Dennis Lamare,False,1
Rumney,Grafton,U.S. House,2,R,Dennis Lamare,False,14
Salem,Rockingham,U.S. House,2,R,Dennis Lamare,False,100
Salisbury,Merrimack,U.S. House,2,R,Dennis Lamare,False,11
Sargent's Purchase,Coos,U.S. House,2,R,Dennis Lamare,False,0
Second College Grant,Coos,U.S. House,2,R,Dennis Lamare,False,0
Sharon,Hillsborough,U.S. House,2,R,Dennis Lamare,False,3
Shelburne,Coos,U.S. House,2,R,Dennis Lamare,False,2
Springfield,Sullivan,U.S. House,2,R,Dennis Lamare,False,7
Stark,Coos,U.S. House,2,R,Dennis Lamare,False,4
Stewartstown,Coos,U.S. House,2,R,Dennis Lamare,False,4
Stoddard,Cheshire,U.S. House,2,R,Dennis Lamare,False,10
Stratford,Coos,U.S. House,2,R,Dennis Lamare,False,2
Success,Coos,U.S. House,2,R,Dennis Lamare,False,0
Sugar Hill,Grafton,U.S. House,2,R,Dennis Lamare,False,2
Sullivan,Cheshire,U.S. House,2,R,Dennis Lamare,False,8
Sunapee,Sullivan,U.S. House,2,R,Dennis Lamare,False,35
Surry,Cheshire,U.S. House,2,R,Dennis Lamare,False,26
Sutton,Merrimack,U.S. House,2,R,Dennis Lamare,False,24
Swanzey,Cheshire,U.S. House,2,R,Dennis Lamare,False,36
Temple,Hillsborough,U.S. House,2,R,Dennis Lamare,False,19
Thompson & Meserve's Pur.,Coos,U.S. House,2,R,Dennis Lamare,False,0
Thornton,Grafton,U.S. House,2,R,Dennis Lamare,False,9
Troy,Cheshire,U.S. House,2,R,Dennis Lamare,False,26
Unity,Sullivan,U.S. House,2,R,Dennis Lamare,False,24
Walpole,Cheshire,U.S. House,2,R,Dennis Lamare,False,28
Warner,Merrimack,U.S. House,2,R,Dennis Lamare,False,26
Warren,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Washington,Sullivan,U.S. House,2,R,Dennis Lamare,False,8
Waterville Valley,Grafton,U.S. House,2,R,Dennis Lamare,False,0
Weare,Hillsborough,U.S. House,2,R,Dennis Lamare,False,65
Webster,Merrimack,U.S. House,2,R,Dennis Lamare,False,18
Wentworth,Grafton,U.S. House,2,R,Dennis Lamare,False,14
Wentworth's Location,Coos,U.S. House,2,R,Dennis Lamare,False,0
Westmoreland,Cheshire,U.S. House,2,R,Dennis Lamare,False,16
Whitefield,Coos,U.S. House,2,R,Dennis Lamare,False,9
Wilmot,Merrimack,U.S. House,2,R,Dennis Lamare,False,8
Wilton,Hillsborough,U.S. House,2,R,Dennis Lamare,False,56
Winchester,Cheshire,U.S. House,2,R,Dennis Lamare,False,15
Windham,Rockingham,U.S. House,2,R,Dennis Lamare,False,60
Windsor,Hillsborough,U.S. House,2,R,Dennis Lamare,False,7
Woodstock,Grafton,U.S. House,2,R,Dennis Lamare,False,11
Acworth,Sullivan,U.S. House,2,,Scatter,False,0
Alexandria,Grafton,U.S. House,2,,Scatter,False,0
Allenstown,Merrimack,U.S. House,2,,Scatter,False,0
Alstead,Cheshire,U.S. House,2,,Scatter,False,0
Amherst,Hillsborough,U.S. House,2,,Scatter,False,2
Andover,Merrimack,U.S. House,2,,Scatter,False,1
Antrim,Hillsborough,U.S. House,2,,Scatter,False,0
Ashland,Grafton,U.S. House,2,,Scatter,False,2
At. & Gil. Academy Grant,Coos,U.S. House,2,,Scatter,False,0
Atkinson,Rockingham,U.S. House,2,,Scatter,False,1
Bath,Grafton,U.S. House,2,,Scatter,False,3
Bean's Grant,Coos,U.S. House,2,,Scatter,False,0
Bean's Purchase,Coos,U.S. House,2,,Scatter,False,0
Bennington,Hillsborough,U.S. House,2,,Scatter,False,0
Benton,Grafton,U.S. House,2,,Scatter,False,0
Berlin,Coos,U.S. House,2,,Scatter,False,2
Bethlehem,Grafton,U.S. House,2,,Scatter,False,1
Boscawen,Merrimack,U.S. House,2,,Scatter,False,0
Bow,Merrimack,U.S. House,2,,Scatter,False,3
Bradford,Merrimack,U.S. House,2,,Scatter,False,0
Bridgewater,Grafton,U.S. House,2,,Scatter,False,0
Bristol,Grafton,U.S. House,2,,Scatter,False,2
Brookline,Hillsborough,U.S. House,2,,Scatter,False,0
Cambridge,Coos,U.S. House,2,,Scatter,False,0
Canaan,Grafton,U.S. House,2,,Scatter,False,0
Canterbury,Merrimack,U.S. House,2,,Scatter,False,1
Carroll,Coos,U.S. House,2,,Scatter,False,0
Center Harbor,Belknap,U.S. House,2,,Scatter,False,0
Chandler's Purchase,Coos,U.S. House,2,,Scatter,False,0
Charlestown,Sullivan,U.S. House,2,,Scatter,False,1
Chesterfield,Cheshire,U.S. House,2,,Scatter,False,0
Chichester,Merrimack,U.S. House,2,,Scatter,False,0
Claremont,Sullivan,U.S. House,2,,Scatter,False,4
Clarksville,Coos,U.S. House,2,,Scatter,False,0
Colebrook,Coos,U.S. House,2,,Scatter,False,2
Columbia,Coos,U.S. House,2,,Scatter,False,1
Concord,Merrimack,U.S. House,2,,Scatter,False,9
Cornish,Sullivan,U.S. House,2,,Scatter,False,0
Crawford's Purchase,Coos,U.S. House,2,,Scatter,False,0
Croydon,Sullivan,U.S. House,2,,Scatter,False,0
Cutt's Grant,Coos,U.S. House,2,,Scatter,False,0
Dalton,Coos,U.S. House,2,,Scatter,False,0
Danbury,Merrimack,U.S. House,2,,Scatter,False,0
Deerfield,Rockingham,U.S. House,2,,Scatter,False,1
Deering,Hillsborough,U.S. House,2,,Scatter,False,1
Dix's Grant,Coos,U.S. House,2,,Scatter,False,0
Dixville,Coos,U.S. House,2,,Scatter,False,0
Dorchester,Grafton,U.S. House,2,,Scatter,False,0
Dublin,Cheshire,U.S. House,2,,Scatter,False,1
Dummer,Coos,U.S. House,2,,Scatter,False,0
Dunbarton,Merrimack,U.S. House,2,,Scatter,False,0
Easton,Grafton,U.S. House,2,,Scatter,False,0
Ellsworth,Grafton,U.S. House,2,,Scatter,False,0
Enfield,Grafton,U.S. House,2,,Scatter,False,0
Epsom,Merrimack,U.S. House,2,,Scatter,False,3
Errol,Coos,U.S. House,2,,Scatter,False,0
Erving's Location,Coos,U.S. House,2,,Scatter,False,0
Fitzwilliam,Cheshire,U.S. House,2,,Scatter,False,0
Francestown,Hillsborough,U.S. House,2,,Scatter,False,1
Franconia,Grafton,U.S. House,2,,Scatter,False,0
Franklin,Merrimack,U.S. House,2,,Scatter,False,3
Gilsum,Cheshire,U.S. House,2,,Scatter,False,1
Gorham,Coos,U.S. House,2,,Scatter,False,1
Goshen,Sullivan,U.S. House,2,,Scatter,False,0
Grafton,Grafton,U.S. House,2,,Scatter,False,1
Grantham,Sullivan,U.S. House,2,,Scatter,False,1
Green's Grant,Coos,U.S. House,2,,Scatter,False,0
Greenfield,Hillsborough,U.S. House,2,,Scatter,False,0
Greenville,Hillsborough,U.S. House,2,,Scatter,False,0
Groton,Grafton,U.S. House,2,,Scatter,False,0
Hadley's Purchase,Coos,U.S. House,2,,Scatter,False,0
Hancock,Hillsborough,U.S. House,2,,Scatter,False,0
Hanover,Grafton,U.S. House,2,,Scatter,False,1
Harrisville,Cheshire,U.S. House,2,,Scatter,False,0
Haverhill,Grafton,U.S. House,2,,Scatter,False,0
Hebron,Grafton,U.S. House,2,,Scatter,False,1
Henniker,Merrimack,U.S. House,2,,Scatter,False,0
Hill,Merrimack,U.S. House,2,,Scatter,False,1
Hillsborough,Hillsborough,U.S. House,2,,Scatter,False,1
Hinsdale,Cheshire,U.S. House,2,,Scatter,False,0
Holderness,Grafton,U.S. House,2,,Scatter,False,0
Hollis,Hillsborough,U.S. House,2,,Scatter,False,1
Hopkinton,Merrimack,U.S. House,2,,Scatter,False,2
Hudson,Hillsborough,U.S. House,2,,Scatter,False,1
Jaffrey,Cheshire,U.S. House,2,,Scatter,False,0
Jefferson,Coos,U.S. House,2,,Scatter,False,0
Keene,Cheshire,U.S. House,2,,Scatter,False,1
Kilkenny,Coos,U.S. House,2,,Scatter,False,0
Lancaster,Coos,U.S. House,2,,Scatter,False,1
Landaff,Grafton,U.S. House,2,,Scatter,False,0
Langdon,Sullivan,U.S. House,2,,Scatter,False,0
Lebanon,Grafton,U.S. House,2,,Scatter,False,1
Lempster,Sullivan,U.S. House,2,,Scatter,False,0
Lincoln,Grafton,U.S. House,2,,Scatter,False,0
Lisbon,Grafton,U.S. House,2,,Scatter,False,0
Litchfield,Hillsborough,U.S. House,2,,Scatter,False,1
Littleton,Grafton,U.S. House,2,,Scatter,False,0
Livermore,Grafton,U.S. House,2,,Scatter,False,0
Loudon,Merrimack,U.S. House,2,,Scatter,False,1
Low & Burbank's Grant,Coos,U.S. House,2,,Scatter,False,0
Lyman,Grafton,U.S. House,2,,Scatter,False,0
Lyme,Grafton,U.S. House,2,,Scatter,False,0
Lyndeborough,Hillsborough,U.S. House,2,,Scatter,False,2
Marlborough,Cheshire,U.S. House,2,,Scatter,False,0
Marlow,Cheshire,U.S. House,2,,Scatter,False,0
Martin's Location,Coos,U.S. House,2,,Scatter,False,0
Mason,Hillsborough,U.S. House,2,,Scatter,False,0
Milan,Coos,U.S. House,2,,Scatter,False,0
Milford,Hillsborough,U.S. House,2,,Scatter,False,4
Millsfield,Coos,U.S. House,2,,Scatter,False,0
Monroe,Grafton,U.S. House,2,,Scatter,False,0
Mont Vernon,Hillsborough,U.S. House,2,,Scatter,False,0
Nashua,Hillsborough,U.S. House,2,,Scatter,False,8
Nelson,Cheshire,U.S. House,2,,Scatter,False,0
New Boston,Hillsborough,U.S. House,2,,Scatter,False,2
New Ipswich,Hillsborough,U.S. House,2,,Scatter,False,0
New London,Merrimack,U.S. House,2,,Scatter,False,0
Newbury,Merrimack,U.S. House,2,,Scatter,False,0
Newport,Sullivan,U.S. House,2,,Scatter,False,2
Northfield,Merrimack,U.S. House,2,,Scatter,False,0
Northumberland,Coos,U.S. House,2,,Scatter,False,10
Northwood,Rockingham,U.S. House,2,,Scatter,False,2
Odell,Coos,U.S. House,2,,Scatter,False,0
Orange,Grafton,U.S. House,2,,Scatter,False,0
Orford,Grafton,U.S. House,2,,Scatter,False,0
Pelham,Hillsborough,U.S. House,2,,Scatter,False,2
Pembroke,Merrimack,U.S. House,2,,Scatter,False,0
Peterborough,Hillsborough,U.S. House,2,,Scatter,False,4
Piermont,Grafton,U.S. House,2,,Scatter,False,0
Pinkham's Grant,Coos,U.S. House,2,,Scatter,False,0
Pittsburg,Coos,U.S. House,2,,Scatter,False,0
Pittsfield,Merrimack,U.S. House,2,,Scatter,False,0
Plainfield,Sullivan,U.S. House,2,,Scatter,False,0
Plymouth,Grafton,U.S. House,2,,Scatter,False,2
Randolph,Coos,U.S. House,2,,Scatter,False,0
Richmond,Cheshire,U.S. House,2,,Scatter,False,2
Rindge,Cheshire,U.S. House,2,,Scatter,False,0
Roxbury,Cheshire,U.S. House,2,,Scatter,False,0
Rumney,Grafton,U.S. House,2,,Scatter,False,1
Salem,Rockingham,U.S. House,2,,Scatter,False,3
Salisbury,Merrimack,U.S. House,2,,Scatter,False,0
Sargent's Purchase,Coos,U.S. House,2,,Scatter,False,0
Second College Grant,Coos,U.S. House,2,,Scatter,False,0
Sharon,Hillsborough,U.S. House,2,,Scatter,False,0
Shelburne,Coos,U.S. House,2,,Scatter,False,0
Springfield,Sullivan,U.S. House,2,,Scatter,False,0
Stark,Coos,U.S. House,2,,Scatter,False,0
Stewartstown,Coos,U.S. House,2,,Scatter,False,0
Stoddard,Cheshire,U.S. House,2,,Scatter,False,0
Stratford,Coos,U.S. House,2,,Scatter,False,0
Success,Coos,U.S. House,2,,Scatter,False,0
Sugar Hill,Grafton,U.S. House,2,,Scatter,False,0
Sullivan,Cheshire,U.S. House,2,,Scatter,False,0
Sunapee,Sullivan,U.S. House,2,,Scatter,False,0
Surry,Cheshire,U.S. House,2,,Scatter,False,0
Sutton,Merrimack,U.S. House,2,,Scatter,False,0
Swanzey,Cheshire,U.S. House,2,,Scatter,False,1
Temple,Hillsborough,U.S. House,2,,Scatter,False,0
